Quote on 1/12/16 15:53:16

NYSE
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
MCY,44.34,Range Bound,"instrument=MCY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.11%,"192,124",-.05,41.25,47.52,2,1,44.60,44.975,43.86,60.31,42.97,"55,164,462",MERCURY GEN CORP COM
MD,67.74,Range Bound,"instrument=MD
trend=[RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.82%,"729,086",+.55,66.00,67.80,3,1,67.60,68.62,66.82,86.09,64.123,"94,041,485",MEDNAX INC COM
MDC,22.82,Range Bound,"instrument=MDC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.40%,"498,853",+.09,18.94,26.72,1,1,22.91,23.15,22.23,31.23,22.35,"48,886,424",M D C HLDGS INC COM
MDP,39.50,Range Bound,"instrument=MDP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"219,553",0,36.12,39.63,1,4,39.90,39.96,38.51,57.215,38.64,"44,631,348",MEREDITH CORP COM
MDR,2.79,Downtrend,"instrument=MDR
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.72%,"7,059,953",+.02,2.51,3.27,17,17,2.81,2.86,2.67,6.00,2.095,"238,972,820",MCDERMOTT INTL INC COM
MDT,76.44,Range Bound,"instrument=MDT
trend=[RED, RED, RED, RED, GREEN, RED, GREEN, GREEN, GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+4.71%,"7,578,658",+3.44,76.08,76.40,2,1,73.87,76.74,73.67,79.50,55.54,"1,806,155,700",MEDTRONIC PLC COM
MDU,17.05,Range Bound,"instrument=MDU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.18%,"922,509",-.38,16.25,19.01,4,3,17.54,17.54,16.78,24.005,16.15,"195,265,740",MDU RES GROUP INC COM
MED,30.02,Range Bound,"instrument=MED
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.11%,"258,157",+.62,27.44,32.52,1,1,29.58,30.02,29.44,33.86,26.14,"11,758,924",MEDIFAST INC COM
MEG,15.82,Range Bound,"instrument=MEG
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.19%,"2,523,277",-.03,13.12,16.36,1,10,15.95,16.04,15.68,17.60,9.74,"127,890,165",MEDIA GEN INC COM
MEI,27.16,Downtrend,"instrument=MEI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.37%,"492,805",-.10,22.54,31.81,1,1,27.67,27.90,26.40,49.00,22.67,"38,106,823",METHODE ELECTRONICS INC COM
MEN,12.19,N/A,"instrument=MEN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.41%,"58,455",+.05,11.93,12.34,21,11,12.15,12.23,12.12,12.14,10.87,"29,730,000",BLACKROCK MUNI ENHANCED FD INC COM
MERpE,0,N/A,"instrument=MERpE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,25.00,25.35,0,0,0,0,0,26.28,25.34,0,ML CAPITAL TRUST 7.12% SERIES
MERpF,0,N/A,"instrument=MERpF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,25.00,25.50,0,0,0,0,0,26.33,25.40,0,ML CAPITAL TRUST PFD 7.28% SERIES F PERP/CALL
MERpK,25.3502,N/A,"instrument=MERpK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.04%,"17,940",-.0098,25.35,25.36,16,6,25.37,25.39,25.35,25.91,24.97,0,MERRILL LYNCH CAP TR PFD 6.45% CALLABLE
MERpD,0,N/A,"instrument=MERpD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,25.00,25.20,0,0,0,0,0,26.15,25.33,0,ML CAPITAL TRUST PRFD D BOOKENTRY (TOPRS)
MERpM,25.4158,N/A,"instrument=MERpM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.02%,"14,680",+.0049,25.15,25.42,10,0,25.42,25.458,25.3922,25.87,24.98,0,MERRILL LYNCH CAP TR II MULTI-CPN PFD 6.45%
MERpP,25.58,N/A,"instrument=MERpP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"23,119",+.05,25.57,26.20,0,6,25.55,25.59,25.53,26.9247,24.631,0,MERRILL LYNCH CAP TRUST III 7.375% CALLABLE
MET,41.99,Range Bound,"instrument=MET
trend=[RED, GREEN, GREEN, RED, RED, GREEN, RED, GREEN, GREEN, RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.67%,"8,363,606",+.28,45.10,45.24,2,1,42.40,42.60,41.35,58.23,40.97,"1,111,626,480",METLIFE INC COM
METpA,24.7699,N/A,"instrument=METpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.16%,"29,857",+.0399,24.71,24.77,2,2,24.80,24.80,24.6515,25.37,23.32,0,METLIFE INC PFD SERIES A
METpB,25.09,N/A,"instrument=METpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,25.06,25.13,0,0,0,0,0,27.24,25.00,"60,000,000",METLIFE INC PFD B
MFA,6.56,Range Bound,"instrument=MFA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.50%,"3,164,372",-.10,6.50,6.58,10,6,6.69,6.69,6.51,8.22,5.78,"370,435,250",MFA FINANCIAL INC REITS
MFApB,23.62,N/A,"instrument=MFApB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.75%,"11,864",-.42,23.62,24.00,2,50,24.17,24.17,23.59,25.21,22.06,0,MFA FINANCIAL INC PERPETUAL PFD STK CALLABLE
MFB,<empty>,N/A,"instrument=MFB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,MAIDENFORM BRANDS INC CSH MGR $23.50/SH 10/7/13
MFC,13.21,Downtrend,"instrument=MFC
trend=[null, RED, RED, GREEN, RED, GREEN, RED, GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.75%,"2,905,794",-.10,13.13,13.21,7,4,13.44,13.49,12.915,19.61,13.11,"1,971,000,000",MANULIFE FINANCIAL CORP COM
MFD,11.06,N/A,"instrument=MFD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.25%,"38,381",-.1399,11.06,11.33,0,23,11.23,11.28,10.94,17.52,11.35,"18,225,000",MACQUARIE/FT GL INT/UT DV IN CLOSED END FUND
MFG,3.83,Range Bound,"instrument=MFG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.78%,"671,966",-.03,3.80,3.87,1,1,3.84,3.85,3.80,4.51,3.215,"12,429,266,900",MIZUHO FINANICAL GROUP INC COM
MFL,14.68,N/A,"instrument=MFL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.68%,"119,835",-.10,14.47,14.98,21,21,14.80,14.84,14.61,15.15,13.19,"37,629,000",BLACKROCK MUNIHOLD INV QU FUND COM
MFM,6.86,N/A,"instrument=MFM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.15%,"81,435",+.01,5.67,7.00,1,33,6.86,6.92,6.83,7.01,6.17,"39,670,000",MFS MUN INCOME TR SH BEN INT
MFT,14.16,N/A,"instrument=MFT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.43%,"16,340",+.06,14.00,14.17,5,0,14.13,14.17,14.10,14.50,12.88,"8,440,000",BLACKROCK MUNIYIELD INV QU FUN COM
MFV,5.11,N/A,"instrument=MFV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.35%,"23,293",-.07,5.11,5.35,1,6,5.17,5.1901,5.11,7.50,5.06,"6,620,000",MFS SPL VALUE TR SH BEN INT
MG,20.83,Uptrend,"instrument=MG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.92%,"346,016",+.19,19.00,24.36,1,1,20.69,21.72,20.20,22.90,12.652,"28,861,316",MISTRAS GROUP INC COM
MGA,35.42,Downtrend,"instrument=MGA
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.87%,"2,191,184",-.31,33.33,35.44,1,1,36.08,36.34,34.96,59.42,34.73,"404,380,160",MAGNA INTL INC COM
MGF,5.37,N/A,"instrument=MGF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.19%,"39,105",+.01,5.23,5.42,33,33,5.36,5.38,5.35,5.91,5.04,"57,890,000",MFS GOVT MKTS INCOME TR SH BEN INT
MGM,21.13,Range Bound,"instrument=MGM
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.44%,"7,421,853",+.30,21.00,21.08,4,1,21.09,21.71,20.62,24.41,16.84,"563,465,390",MGM RESORTS INTERNATIONAL COM
MGU,17.48,N/A,"instrument=MGU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.59%,"36,681",-.1042,17.07,20.48,14,1,17.68,17.72,17.22,26.73,18.11,"17,000,000",MACQUARIE GLOBAL INFR TOT COM
MHpA,26.70,N/A,"instrument=MHpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.30%,"9,422",-.08,26.67,26.76,1,3,26.83,26.83,26.55,27.50,25.20,0,MAIDEN HOLDINGS LTD PREF A 8.25% PERP 8/29/17
MHD,17.18,N/A,"instrument=MHD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.06%,"24,558",-.01,16.83,17.17,12,0,17.20,17.2712,17.16,17.99,15.75,"13,795,000",BLACKROCK MUNIHOLDINGS FD INC COM
MHF,7.80,N/A,"instrument=MHF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.38%,"130,918",-.03,7.73,8.16,22,22,7.84,7.91,7.75,7.93,7.00,"20,883,000",WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC COM
MHFI,88.72,Range Bound,"instrument=MHFI
trend=[RED, GREEN, GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN, RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.28%,"1,355,198",+.25,85.09,93.09,1,1,88.93,89.67,87.645,109.13,84.6435,"270,300,000",MCGRAW HILL FINANCIAL INC COM
MHI,13.15,N/A,"instrument=MHI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.23%,"102,742",-.03,13.05,13.30,20,20,13.18,13.22,13.13,14.89,11.95,"12,784,000",PIONEER MUNI HI INCM TR CL END COM
MHK,178.97,Range Bound,"instrument=MHK
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.87%,"563,339",+3.29,173.02,188.13,1,1,177.54,180.34,174.76,212.16,155.805,"73,926,764",MOHAWK INDUSTRIES INC COM
MHN,14.58,N/A,"instrument=MHN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.07%,"12,721",-.01,14.33,14.61,17,1,14.62,14.62,14.52,14.60,13.32,"26,531,000",BLACKROCK MUNIHOLD NY QU FU IN COM
MHNB,25.81,N/A,"instrument=MHNB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.92%,"1,743",-.24,25.80,26.49,0,1,26.12,26.12,25.81,27.20,25.34,0,MAIDEN HLDGS NORTH AMER LTD PREFERRED
MHO,19.29,Range Bound,"instrument=MHO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.16%,"121,774",+.03,14.14,25.57,1,13,19.45,19.57,18.82,27.00,17.25,"24,648,864",M/I HOMES INC NEW COM
MHR,.1512,Range Bound,"instrument=MHR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.1512,.1567,0,0,0,0,0,5.0200,.1511,"220,773,920",MAGNUM HUNTER RESOURCES CORP COM
MHY,4.43,N/A,"instrument=MHY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.23%,"122,540",+.01,4.00,4.70,1,11,4.44,4.44,4.37,5.27,4.11,"44,807,000",WESTERN ASSET MANAGED HIGH INCOME FUND INC
MIC,69.16,Range Bound,"instrument=MIC
trend=[GREEN, GREEN, GREEN, GREEN, RED, GREEN, GREEN, GREEN, RED, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.98%,"867,973",+1.34,68.83,69.13,1,1,68.19,69.22,67.565,87.88,64.055,"79,854,172",MACQUARIE INFRASTRUCTURE CORP COM
MIG,0,N/A,"instrument=MIG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,125.78,114.45,0,0,0,0,0,0,0,"50,307,000",MEADOWBROOK INSURANCE GROUP CSH MRG $8.65/SH 7/8/15
MIL,1.79,Uptrend,"instrument=MIL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.10%,"115,923",-.02,1.75,1.81,1,1,1.85,1.87,1.76,6.64,1.50,"63,142,272",MFC INDUSTRIAL LTD COM
MILL,.0350,N/A,"instrument=MILL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.0330,.0400,0,0,0,0,0,2.2600,.0310,"46,664,223",MILLER ENERGY RESOURCES INC COM
MILLpC,1.54,N/A,"instrument=MILLpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,1.50,1.50,0,0,0,0,0,26.6399,1.12,"3,070,000",MILLER ENERGY RESOURCES INC PRFD 10.75% PERP
MIN,4.61,N/A,"instrument=MIN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.88%,"227,607",+.04,4.60,5.40,31,1,4.56,4.61,4.56,5.01,4.23,"126,655,000",MFS INTER INCOME TR SH BEN INT
MITT,12.52,Range Bound,"instrument=MITT
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.11%,"254,614",-.27,11.98,14.64,2,2,12.89,12.89,12.37,19.61,12.45,"28,412,925",AG MORTGAGE INVESTMENT TRUST COM
MITTpA,22.00,N/A,"instrument=MITTpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.90%,"11,889",-.20,20.62,23.95,1,10,22.50,22.57,21.82,25.75,20.04,0,AG MORTGAGE INVESTMENT TRUST PFD 8.25% SER A 8/13/17
MITTpB,21.91,N/A,"instrument=MITTpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.36%,100,-.08,21.70,22.02,3,1,21.91,21.91,21.91,25.36,20.01,0,AG MORTGAGE INVESTMENT TRUST PREFERRED
MIY,14.10,N/A,"instrument=MIY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"31,648",0,13.77,14.27,18,18,14.10,14.129,14.09,14.6665,12.95,"18,156,000",BLACKROCK MUNIYIELD MI QU FU I COM
MJI,<empty>,N/A,"instrument=MJI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,BLACKROCK MUNIYIELD NJ QU FU I .99469981:1 4/13/15 09254X101
MJN,70.67,Range Bound,"instrument=MJN
trend=[GREEN_OVER_RED, RED_OVER_GREEN, RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, GREEN]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.17%,"2,285,840",+.12,68.98,71.85,1,1,70.88,71.89,70.09,105.45,69.20,"197,133,010",MEAD JOHNSON NUTRITION COMPANY COMMON
MKC,85.51,Range Bound,"instrument=MKC
trend=[RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED]
headPointer=9
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.68%,"635,163",+1.41,82.51,86.82,2,2,84.61,85.70,84.39,87.46,70.70,"128,046,885",MCCORMICK & CO INC COM NON VTG
MKL,852.81,Range Bound,"instrument=MKL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.38%,"91,698",+11.58,111.11,852.49,1,0,847.30,853.79,835.60,937.91,660.05,"13,950,253",MARKEL CP COM
MLI,24.82,Range Bound,"instrument=MLI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.40%,"217,501",-.10,20.60,29.04,1,1,25.14,25.18,24.42,37.18,24.44,"57,158,180",MUELLER INDS INC CM
MLM,127.96,Range Bound,"instrument=MLM
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.59%,"981,457",+3.23,121.44,128.10,2,2,125.95,129.53,125.01,178.67,104.53,"66,140,560",MARTIN MARIETTA MATLS INC COM
MLP,5.03,N/A,"instrument=MLP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.79%,"1,730",-.04,5.03,15.05,0,1,5.01,5.14,5.01,7.64,4.73,"18,904,501",MAUI LAND & PINEAPPLE INC COM
MLR,20.60,Range Bound,"instrument=MLR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.86%,"17,941",-.39,20.56,20.60,8,5,21.12,21.12,20.34,25.479,17.00,"11,341,150",MILLER INDS INC TENN COM
MM,1.75,Range Bound,"instrument=MM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,1.74,1.76,0,0,0,0,0,2.09,1.18,"141,644,000",MILLENIAL MEDIA INC CSH MRG 10/23/15 $1.75/SH
MMC,52.67,Range Bound,"instrument=MMC
trend=[RED_OVER_GREEN, RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.94%,"3,104,741",+.49,52.42,52.74,3,2,52.54,52.74,51.86,59.99,50.90,"521,648,200",MARSH & MCLENNAN COS INC COM
MMM,140.86,Range Bound,"instrument=MMM
trend=[RED, GREEN, RED, GREEN, RED, GREEN, RED, RED, RED, GREEN]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.28%,"2,363,510",+.40,140.01,140.86,1,3,141.36,142.15,139.13,170.50,134.00,"615,712,940",3M CO COM
MMP,66.67,Range Bound,"instrument=MMP
trend=[GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN, GREEN, RED, GREEN]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.33%,"1,731,993",+2.15,63.62,66.90,3,1,65.67,67.24,63.26,85.49,54.51,"227,427,250",MAGELLAN MIDSTREAM PARTNERS COM
MMS,54.49,Range Bound,"instrument=MMS
trend=[RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED, GREEN_OVER_RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.96%,"431,335",+1.05,52.29,57.78,3,3,53.86,54.74,53.625,70.00,47.95,"65,334,671",MAXIMUS INC COM
MMT,5.54,N/A,"instrument=MMT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.18%,"304,817",-.01,5.37,6.50,45,1,5.55,5.576,5.53,6.52,5.39,"83,752,000",MFS MULTIMARKET INCOME TR SH BEN INT
MMU,14.61,N/A,"instrument=MMU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.11%,"73,384",+.16,14.31,14.80,21,2,14.49,14.61,14.39,14.44,13.09,"41,856,000",WESTERN ASSET MANAGED MUNICIPALS FUND INC COM
MN,8.26,Range Bound,"instrument=MN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.08%,"46,877",-.09,8.30,9.18,1,2,8.44,8.59,8.22,13.9799,7.01,"14,776,130",MANNING & NAPIER INC CL A COM
MNE,14.93,N/A,"instrument=MNE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.07%,"15,901",-.01,14.93,15.22,0,7,15.04,15.04,14.85,15.31,13.67,"4,007,000",BLACKROCK MUNI NY INT DURAT FD COM
MNI,1.05,Range Bound,"instrument=MNI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.94%,"146,651",-.01,.60,1.12,10,0,1.07,1.09,1.035,3.15,.75,"85,859,287",MCCLATCHY NEWSPAPER INC COM
MNK,65.97,Range Bound,"instrument=MNK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.23%,"2,244,257",+.80,48.45,66.99,1,1,65.67,69.01,63.41,134.2599,52.01,"115,947,044",MALLINCKRODT PUB LTD ORD
MNP,16.10,N/A,"instrument=MNP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.50%,"21,095",+.08,15.60,16.14,11,0,16.12,16.14,16.03,16.12,14.64,"5,757,000",WESTERN ASSET MUNICIPAL PARTNERS FUND INC COM
