Quote on 1/12/16 15:53:53

S&P 500
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
EMC,24.66,Range Bound,"instrument=EMC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.98%,"15,378,680",+.24,24.45,24.65,57,3,24.60,24.79,24.32,29.60,22.66,"1,938,837,300",E M C CORP MASS COM
EMN,63.01,Range Bound,"instrument=EMN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.22%,"1,002,370",+.76,60.52,66.27,1,1,63.10,63.48,61.44,83.90,61.735,"148,607,530",EASTMAN CHEMICAL CO COM
EMR,44.22,Range Bound,"instrument=EMR
trend=[null, RED, GREEN, RED, RED, BRIGHT_RED, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.96%,"4,104,410",+.42,43.92,46.28,5,1,44.28,44.76,43.63,62.75,42.205,"654,557,140",EMERSON ELEC CO COM
ENDP,55.04,Range Bound,"instrument=ENDP
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.42%,"3,540,797",+1.30,54.61,55.04,1,1,54.32,55.69,53.59,96.58,46.66,"226,449,350",ENDO INTERNATIONAL PLC COM
EOG,62.92,Downtrend,"instrument=EOG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.18%,"7,122,389",-.75,62.50,62.82,4,1,64.65,65.1799,61.3498,101.36,62.915,"549,707,190",EOG RESOURCES INC COM
EQIX,314.92,Range Bound,"instrument=EQIX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.65%,"860,584",+2.04,268.31,315.11,1,0,314.76,316.00,309.83,318.36,213.89,"57,285,666",EQUINIX INC REIT
EQR,79.94,Range Bound,"instrument=EQR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"2,004,053",+.16,76.01,84.03,1,1,80.86,80.96,79.50,82.53,61.90,"364,261,850",EQUITY RESIDENTIAL COM
EQT,51.06,Range Bound,"instrument=EQT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.84%,"2,875,507",-1.49,45.00,51.07,5,0,52.68,53.43,49.56,92.79,47.10,"152,540,000",EQT CORPORATION COM
ES,51.12,Range Bound,"instrument=ES
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.18%,"1,555,426",+.09,50.88,57.58,3,3,51.27,51.44,50.40,56.83,44.64,"317,191,250",EVERSOURCE ENERGY COM
ESRX,85.575,Range Bound,"instrument=ESRX
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.46%,"4,085,372",-.395,85.09,89.17,1,1,86.14,86.74,85.035,94.61,68.06,"676,276,000",EXPRESS SCRIPTS HOLDING CO COM
ESS,234.78,Range Bound,"instrument=ESS
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.39%,"640,609",-.91,222.90,246.94,1,1,234.60,235.56,230.39,244.71,205.72,"66,035,140",ESSEX PROPERTY TRUST INC COM
ESV,11.34,Downtrend,"instrument=ESV
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.65%,"10,175,583",-.43,11.21,11.33,10,1,11.98,12.10,10.72,32.28,11.42,"235,475,100",ENSCO PLC ORD CLASS A
ETFC,26.975,Range Bound,"instrument=ETFC
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.18%,"6,031,010",+.315,26.77,26.98,1,1,26.92,27.04,26.52,31.48,21.01,"292,967,990",E*TRADE FINANCIAL CORP NEW COM
ETN,49.95,Range Bound,"instrument=ETN
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.63%,"3,399,196",+.80,49.59,54.04,3,1,49.73,50.09,48.85,73.82,48.58,"462,800,000",EATON CORP PLC ORD
ETR,68.40,Range Bound,"instrument=ETR
trend=[null, GREEN, GREEN, RED, GREEN, GREEN, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.26%,"1,884,872",+.85,67.22,71.88,1,1,68.27,68.52,67.05,90.33,61.27,"178,386,800",ENTERGY CORP CM
EW,77.75,Range Bound,"instrument=EW
trend=[GREEN, GREEN, GREEN, GREEN, GREEN, GREEN, GREEN, GREEN, GREEN, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.40%,"1,411,584",+1.82,76.40,77.76,1,1,76.49,77.87,76.32,83.435,61.375,"215,709,660",EDWARDS LIFE SCIENCES COM
EXC,27.94,Range Bound,"instrument=EXC
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.43%,"6,826,899",-.12,27.80,27.93,1,1,28.18,28.18,27.57,38.25,25.09,"919,564,380",EXELON CORPORATION COM
EXPD,43.50,Range Bound,"instrument=EXPD
trend=[null, RED, BRIGHT_RED, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.19%,"1,528,557",+.51,43.24,44.34,4,1,43.30,43.555,42.79,51.80,40.50,"186,413,350",EXPEDITORS INTL WASH INC COM
EXPE,111.90,Downtrend,"instrument=EXPE
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.63%,"1,846,901",+.70,106.43,112.52,2,2,112.05,113.12,110.15,140.51,76.34,"136,884,130",EXPEDIA INC COM
F,12.85,Range Bound,"instrument=F
trend=[GREEN, BRIGHT_RED, GREEN, RED, GREEN, GREEN, BRIGHT_GREEN, BRIGHT_GREEN, RED, RED]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.63%,"49,967,927",+.08,12.43,12.45,3,2,13.03,13.04,12.58,16.74,10.44,"3,968,630,200",FORD MOTOR COM
FAST,39.43,Range Bound,"instrument=FAST
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.39%,"2,930,187",+.54,39.21,39.42,3,1,39.11,39.54,38.82,47.03,34.45,"289,695,170",FASTENAL CO COM
FB,99.37,Range Bound,"instrument=FB
trend=[RED, RED, BRIGHT_RED, RED, RED, RED, GREEN, RED, GREEN, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.91%,"28,299,300",+1.86,99.06,99.10,2,11,99.00,99.96,97.55,110.65,72.00,"2,827,994,100",FACEBOOK INC COM
FCX,4.11,Downtrend,"instrument=FCX
trend=[null, RED, GREEN, RED, RED, GREEN, GREEN, RED, RED, GREEN]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-4.64%,"141,306,200",-.20,4.03,4.07,6,5,4.47,4.58,3.65,23.97,4.23,"1,155,870,210",FREEPORT-MCMORAN INC COM
FDX,134.71,Range Bound,"instrument=FDX
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.31%,"1,484,135",+1.74,134.02,134.71,1,2,133.94,135.26,132.53,185.19,130.0117,"275,615,250",FEDEX CORPORATION COM
FE,32.18,Range Bound,"instrument=FE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.34%,"5,130,634",+.11,32.02,32.17,4,1,32.20,32.29,31.59,41.68,28.89,"423,041,780",FIRSTENERGY CORP COM
FFIV,92.61,Range Bound,"instrument=FFIV
trend=[GREEN, GREEN, RED, GREEN, RED, GREEN, RED, RED, RED, RED]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.97%,"1,859,335",-.91,91.99,92.63,2,1,93.19,93.74,91.45,135.20,90.81,"70,378,436",F5 NETWORKS INC COM
FIS,59.99,Range Bound,"instrument=FIS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.78%,"2,757,452",+1.05,58.53,60.00,1,1,59.96,60.19,58.94,73.60,58.04,"282,153,640",FIDELITY NATIONAL INFO SVCS COM
FISV,89.31,Range Bound,"instrument=FISV
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.56%,"1,170,260",+1.37,88.80,89.27,1,1,88.07,89.48,87.69,97.76,71.17,"228,538,700",FISERV INC COM
FITB,18.27,Range Bound,"instrument=FITB
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.55%,"8,672,606",+.10,18.17,18.27,5,7,18.41,18.41,17.94,21.93,17.14,"794,331,190",FIFTH THIRD BANCORP COM
FLIR,31.10,Uptrend,"instrument=FLIR
trend=[null, BRIGHT_RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.19%,"1,943,582",-.06,30.91,32.40,4,4,31.33,31.48,30.815,34.46,25.12,"138,134,170",FLIR SYSTEMS INC COM
FLR,42.40,Range Bound,"instrument=FLR
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.36%,"2,145,936",+.57,42.09,43.96,4,1,42.43,42.67,41.68,62.26,40.61,"141,612,490",FLUOR CORP COM
FLS,38.02,Range Bound,"instrument=FLS
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.53%,"1,273,112",+.20,36.97,40.41,4,4,38.27,38.40,37.23,64.41,37.28,"130,869,128",FLOWSERVE CORP CM
FMC,35.55,Range Bound,"instrument=FMC
trend=[null, RED, GREEN, GREEN, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.11%,"1,266,404",+.39,34.85,35.55,4,1,35.69,35.84,34.67,64.72,32.58,"133,622,997",F M C CORP COM
FOSL,30.62,Downtrend,"instrument=FOSL
trend=[null, BRIGHT_RED, RED, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.10%,"1,756,955",-.03,30.33,31.56,6,6,31.53,31.96,30.38,104.61,29.90,"48,118,839",FOSSIL GROUP INC COM
FOX,26.46,Range Bound,"instrument=FOX
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.77%,"3,834,505",+.46,26.30,30.21,4,1,26.13,26.52,25.93,34.81,22.85,"1,969,272,900",TWENTY FIRST CENTURY FOX INC CLASS B COM
FOXA,26.42,Range Bound,"instrument=FOXA
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.09%,"11,384,924",+.54,26.25,26.66,6,1,26.04,26.555,25.87,36.16,22.81,"1,969,272,900",TWENTY FIRST CENTURY FOX INC CLASS A COM
FSLR,65.22,Range Bound,"instrument=FSLR
trend=[null, BRIGHT_RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.31%,"2,306,530",-.20,64.91,65.00,10,2,65.98,66.54,63.07,72.12,39.18,"100,920,115",FIRST SOLAR INC COM
FTI,25.25,Downtrend,"instrument=FTI
trend=[null, RED, RED, GREEN, GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED_OVER_GREEN]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.75%,"4,226,713",-.19,22.00,26.54,1,2,26.20,26.20,24.72,44.43,25.22,"227,980,420",FMC TECHNOLOGIES INC COM
FTR,4.38,Range Bound,"instrument=FTR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.99%,"17,137,162",-.135,4.38,4.49,7,1,4.56,4.57,4.37,8.46,4.19,"1,168,212,000",FRONTIER COMMUNICATIONS CORP COM
GAS,63.57,Range Bound,"instrument=GAS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.27%,"784,340",-.17,63.10,63.64,4,1,63.80,63.90,63.37,64.08,46.36,"120,239,934",AGL RESOURCES INC COM
GD,132.49,Range Bound,"instrument=GD
trend=[null, RED, RED, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.91%,"1,512,600",+1.20,131.51,132.49,2,3,132.44,132.8893,131.03,153.76,129.87,"316,128,160",GENERAL DYNAMICS CORP COM
GE,28.64,Range Bound,"instrument=GE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.21%,"47,610,511",+.06,28.55,28.57,3,4,28.76,28.875,28.34,31.49,19.37,"10,109,239,000",GENERAL ELECTRIC CO COM
GGP,25.76,Range Bound,"instrument=GGP
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.43%,"4,214,629",-.11,25.62,27.99,1,1,26.15,26.16,25.42,31.70,24.22,"882,494,810",GENERAL GROWTH PROPERTIES INC COM
GILD,97.10,Range Bound,"instrument=GILD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.62%,"9,747,369",+.60,96.83,97.15,3,1,96.90,98.49,95.21,123.37,86.00,"1,441,180,200",GILEAD SCIENCES INC COM
GIS,56.37,Range Bound,"instrument=GIS
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.82%,"3,511,264",+.46,56.10,56.64,1,1,56.21,56.45,55.82,59.87,47.43,"593,345,190",GENERAL MILLS INC COM
GLW,17.34,Range Bound,"instrument=GLW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.17%,"14,323,646",+.03,17.30,17.33,9,1,17.49,17.61,17.11,25.16,15.42,"1,182,984,480",CORNING INC CM
GM,30.30,Downtrend,"instrument=GM
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.17%,"13,396,479",+.05,30.12,30.30,1,9,30.63,30.745,29.80,38.995,24.62,"1,556,176,900",GENERAL MOTORS COMPANY COM
GMCR,90.42,Range Bound,"instrument=GMCR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.23%,"4,827,581",+.21,89.01,90.40,1,14,90.20,90.46,90.00,138.00,39.80,"148,926,020",KEURIG GREEN MOUNTAIN INC COM
GME,27.88,Range Bound,"instrument=GME
trend=[null, GREEN, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-5.11%,"8,048,329",-1.50,26.57,27.86,6,1,28.95,29.22,26.305,47.825,27.01,"104,670,330",GAMESTOP CORP COM
GNW,2.52,Downtrend,"instrument=GNW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-9.03%,"23,246,299",-.25,2.55,2.56,35,2,2.81,2.85,2.33,9.19,2.58,"497,464,960",GENWORTH FINANCIAL INC COM
GOOG,726.07,Range Bound,"instrument=GOOG
trend=[null, RED, GREEN, RED, RED, GREEN, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.40%,"2,009,835",+10.04,724.50,725.50,4,3,721.68,728.75,717.3165,779.98,486.22531,"687,725,160",ALPHABET INC CLASS C
GOOGL,745.34,Range Bound,"instrument=GOOGL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.67%,"2,337,193",+12.27,744.00,745.34,2,1,740.75,748.34,736.43,798.69,490.90,"687,725,160",ALPHABET INC CL A
GPC,79.64,Range Bound,"instrument=GPC
trend=[null, GREEN, RED, GREEN, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.72%,"875,224",+.57,79.17,83.10,2,1,79.55,80.00,78.65,101.40,78.13,"150,763,220",GENUINE PARTS CO COM
GPS,22.85,Range Bound,"instrument=GPS
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.75%,"6,084,667",+.17,22.67,22.85,1,1,22.85,23.215,22.37,43.90,22.35,"401,902,140",GAP INC COM
GRMN,33.15,Range Bound,"instrument=GRMN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.15%,"1,729,731",-.05,32.94,33.15,1,1,33.65,33.71,32.715,57.16,31.3201,"190,342,420",GARMIN LTD COM
GS,165.71,Range Bound,"instrument=GS
trend=[RED, GREEN, RED, GREEN, RED, GREEN, GREEN, GREEN, GREEN, GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.01%,"4,434,461",-.02,164.72,165.68,1,3,166.89,168.18,163.30,218.77,163.34,"426,536,160",GOLDMAN SACHS GROUP INC COM
GT,29.12,Range Bound,"instrument=GT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.85%,"5,360,364",+.53,29.00,29.12,7,1,29.16,29.59,28.15,35.30,23.74,"268,908,140",GOODYEAR TIRE & RUBBER CO COM
GWW,187.65,Range Bound,"instrument=GWW
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.78%,"1,166,336",-1.47,178.00,197.24,2,2,189.60,191.88,185.02,252.87,187.76,"62,788,526",GRAINGER W W INC COM
HAL,31.47,Range Bound,"instrument=HAL
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.25%,"10,971,517",-.08,30.76,31.43,1,5,31.95,32.105,30.61,50.20,30.83,"855,813,350",HALLIBURTON CO COM
HAR,86.29,Range Bound,"instrument=HAR
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.43%,"713,343",+.37,83.29,89.95,2,2,87.10,88.38,84.80,149.1199,83.39,"71,080,986",HARMAN INTL INDS INC COM
HAS,70.83,Range Bound,"instrument=HAS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.17%,"1,053,613",+.82,70.70,70.99,9,1,70.29,70.98,69.82,84.42,51.42,"124,623,554",HASBRO INC COM
HBAN,10.18,Range Bound,"instrument=HBAN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.79%,"11,974,666",+.08,10.12,10.17,1,1,10.18,10.21,9.97,11.90,9.63,"796,659,440",HUNTINGTON BANCSHARES INC COM
HBI,30.62,Range Bound,"instrument=HBI
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.43%,"2,934,659",+.13,30.41,30.62,1,1,30.95,31.20,29.97,34.80,25.92,"391,821,580",HANESBRAND INC COM
HCA,66.65,Range Bound,"instrument=HCA
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.74%,"5,274,685",-1.18,66.20,66.50,1,1,68.51,69.01,65.51,95.489,43.91,"407,667,700",HCA HOLDINGS INC COM
HCBK,0,N/A,"instrument=HCBK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,8.37,12.00,0,0,0,0,0,0,0,"529,529,000",HUDSON CITY BANCORP INC CSH MRG $10.062172/SH
HCN,68.03,Range Bound,"instrument=HCN
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.76%,"2,304,011",-.52,67.72,70.74,2,2,68.83,68.96,67.70,84.88,58.185,"353,879,510",WELLTOWER INC COM
HCP,36.85,Range Bound,"instrument=HCP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.30%,"4,414,617",-.11,36.00,37.00,7,10,36.72,37.00,36.29,49.61,32.71,"465,042,240",HCP INC COM
HD,127.49,Range Bound,"instrument=HD
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.36%,"5,661,739",+1.71,127.01,127.49,3,3,126.78,128.80,125.83,135.47,92.1685,"1,267,881,260",HOME DEPOT INC COM
HES,39.60,Downtrend,"instrument=HES
trend=[GREEN, RED, GREEN, RED, GREEN, RED, RED, RED, RED, RED]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-5.01%,"6,282,584",-2.09,39.22,39.60,1,1,42.49,42.82,38.80,79.00,41.30,"286,097,190",HESS CORPORATION COM
HIG,41.37,Range Bound,"instrument=HIG
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.10%,"2,872,869",+.45,41.13,41.34,2,1,41.35,41.48,40.70,50.95,38.65,"409,609,910",HARTFORD FINANCIAL SERVICES COM
HOG,42.35,Range Bound,"instrument=HOG
trend=[null, RED, RED, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.28%,"3,640,140",-.55,42.06,42.44,4,4,43.40,43.6395,41.85,66.28,41.89,"191,860,130",HARLEY DAVIDSON INC COM
HON,99.17,Range Bound,"instrument=HON
trend=[null, GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED, GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.76%,"3,139,391",+.75,97.67,101.04,1,2,99.24,99.59,97.827,107.41,87.00,"770,691,420",HONEYWELL INTERNATIONAL INC COM
HOT,64.85,Range Bound,"instrument=HOT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.19%,"3,462,528",+.76,62.13,68.12,1,1,64.56,65.30,64.12,87.99,62.94,"168,994,500",STARWOOD HOTELS & RESORTS COM
HP,46.03,Range Bound,"instrument=HP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.63%,"3,775,402",+.29,44.32,54.49,1,1,46.75,47.31,44.40,79.90,44.975,"107,787,205",HELMERICH & PAYNE INC COM
HPQ,10.82,Range Bound,"instrument=HPQ
trend=[null, GREEN, RED, GREEN, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.60%,"16,627,180",+.17,10.53,10.81,15,3,10.76,10.8867,10.57,18.523445,10.50,"1,791,848,400",HP INC COM
HRB,32.32,Range Bound,"instrument=HRB
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.22%,"1,849,520",-.07,32.12,35.06,1,1,32.63,32.63,31.91,37.53,29.15,"235,949,970",H & R BLOCK INC COM
HRL,79.51,Range Bound,"instrument=HRL
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.88%,"1,364,598",+1.47,79.30,79.64,1,1,78.76,79.74,78.42,80.78,50.13,"264,228,740",HORMEL FOODS CORP COM
HRS,88.91,Range Bound,"instrument=HRS
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.27%,"1,905,305",+1.97,85.48,90.99,2,1,87.32,89.17,86.46,89.78,66.15,"124,413,101",HARRIS CORP DEL COM
HSIC,146.45,Range Bound,"instrument=HSIC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.05%,"753,670",+.07,139.04,154.00,1,1,147.50,148.90,145.45,161.615,126.17,"82,925,764",HENRY SCHEIN CORP COM
