Quote on 1/12/16 15:55:27

NASDAQ
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
VYDR,.0650,N/A,"instrument=VYDR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+190.18%,"317,612",+.0426,.0400,.1200,"10,000","5,000",.0220,.0900,.0220,.0859,.0050,0,VYDROTECH INC COM
VVUS,1.05,Range Bound,"instrument=VVUS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.00%,"1,372,998",+.05,.99,1.07,50,2,1.01,1.06,.995,3.40,.9397,"104,036,005",VIVUS INC COM
VUZI,5.34,Downtrend,"instrument=VUZI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.95%,"539,221",+.30,4.99,5.37,1,1,5.28,5.38,4.60,8.56,3.61,"16,059,434",VUZIX CORP COM
VTVT,6.40,N/A,"instrument=VTVT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.93%,"30,475",-.06,5.14,6.80,1,4,6.61,6.61,6.09,14.00,5.27,"32,812,500",VTV THERAPEUTICS INC COM CL A
VTTI,17.57,Range Bound,"instrument=VTTI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.98%,"166,037",-.54,14.46,20.64,1,1,18.30,18.50,16.85,28.20,16.33,"40,250,000",VTTI ENERGY PARTNERS COM
VTSI,.1250,N/A,"instrument=VTSI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.16%,"101,812",-.0082,.1250,.1300,"5,000","5,000",.1250,.1324,.1250,.1799,.0720,"129,654,154",VIRTRA SYSTEMS INC COM
VTNR,.9352,Downtrend,"instrument=VTNR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.41%,"72,731",-.0748,.9000,1.3900,25,1,1.0541,1.0541,.9100,3.9400,.9510,"28,214,276",VERTEX ENERGY INC COM
VTAE,12.57,N/A,"instrument=VTAE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.18%,"170,153",-.28,9.68,18.25,0,2,13.00,13.70,12.03,18.71,6.29,"21,870,276",VITAE PHARMACEUTICALS INC COM
VSTM,1.46,Downtrend,"instrument=VSTM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.69%,"492,387",+.01,1.35,1.69,0,99,1.45,1.56,1.36,12.35,1.45,"36,934,804",VERASTEM INC COM
VSLR,9.44,Downtrend,"instrument=VSLR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.94%,"209,610",-.09,7.79,10.50,1,10,9.59,9.64,9.01,16.00,6.59,"106,537,391",VIVINT SOLAR INC COM
VSAR,9.39,N/A,"instrument=VSAR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.19%,"105,830",-.21,8.97,11.56,3,0,9.74,10.03,8.97,23.50,9.08,"29,360,245",VERSARTIS INC COM
VRNS,17.12,Range Bound,"instrument=VRNS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.07%,"168,204",+.51,17.14,20.07,12,0,16.79,17.21,16.79,38.48,14.57,"25,758,080",VARONIS SYSTEMS INC COM
VRNG,1.86,Downtrend,"instrument=VRNG
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.11%,"109,560",-.04,1.81,2.16,2,5,1.91,1.9401,1.82,9.80,1.78,"11,272,083",VRINGO INC COM
VPLM,.0749,N/A,"instrument=VPLM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.90%,"189,075",+.0014,.0749,.0750,"10,000","10,000",.0740,.0750,.0720,.1580,.0560,"847,942,240",VOIP APL.COM COM
VPCO,.1964,N/A,"instrument=VPCO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.24%,"806,638",-.0087,.1850,.5900,201,10,.2153,.2203,.1800,7.7000,.1300,"10,300,082",VAPOR CORP COM
VOXX,5.11,Downtrend,"instrument=VOXX
trend=[GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+5.58%,"225,326",+.27,4.75,5.42,15,1,5.70,5.70,4.82,9.85,4.66,"24,198,948",VOXX INTERNATIONAL CORP CLASS A
VOPA,.10,N/A,"instrument=VOPA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-33.33%,"55,000",-.05,.09,.12,"10,000","5,000",.1224,.1224,.085,2.00,.0621,"132,900,000",VOPIA INC COM
VNRX,4.2000,N/A,"instrument=VNRX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.23%,"32,473",-.14,2.9000,4.2400,10,0,4.3300,4.3400,4.2000,5.3000,2.8100,"18,472,215",VOLITIONRX LTD COM
VNOM,13.31,Range Bound,"instrument=VNOM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.23%,"77,586",+.29,12.18,16.54,0,1,13.11,13.49,12.69,22.10,12.79,"79,726,006",VIPER ENERGY PARTNERS LP LP
VNET,18.54,Range Bound,"instrument=VNET
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.91%,"2,831,312",-.17,18.51,19.20,2,1,18.99,19.40,18.23,22.86,15.03,"87,083,333",21VIANET GROUP INC COM
VNDA,9.10,Range Bound,"instrument=VNDA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+6.18%,"1,034,338",+.53,1.00,9.25,1,4,8.65,9.25,8.62,14.50,8.00,"42,815,291",VANDA PHARMACEUTICALS INC COM
VNCE,4.44,Downtrend,"instrument=VNCE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.67%,"366,903",-.03,4.39,4.47,1,50,4.51,4.70,4.38,25.59,3.31,"36,779,417",VINCE HLDG CORP COM
VMEM,.7600,Downtrend,"instrument=VMEM
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+4.11%,"1,117,559",+.03,.7011,.7999,10,20,.7100,.7700,.6780,4.6600,.6170,"98,401,046",VIOLIN MEMORY INC COM
VLTC,4.22,N/A,"instrument=VLTC
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+6.57%,"283,098",+.26,4.22,4.44,10,3,4.00,4.45,4.00,21.75,.6702,"8,994,814",VOLTARI CORP COM
VLRS,17.25,Range Bound,"instrument=VLRS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.74%,"288,908",+.46,16.01,20.26,1,1,16.99,17.31,16.89,19.12,8.72,"101,187,667",CONTROLADORA VUELA CIA DE AVI ADR
VLDI,.0342,N/A,"instrument=VLDI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.56%,"107,264",+.00149,.0330,.0500,"10,000","79,900",.0347,.0347,.0326,.0750,.0200,"378,753,660",VALIDIAN CORP COM
VJET,4.25,Range Bound,"instrument=VJET
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.16%,"81,409",-.05,4.03,4.28,1,1,4.34,4.512,4.11,10.75,4.17,"18,600,000",VOXELJET AG ADR
VIVO,18.85,Range Bound,"instrument=VIVO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.51%,"235,213",+.28,14.90,30.10,5,1,18.68,18.99,18.48,21.23,16.31,"41,846,049",MERIDIAN BIOSCIENCE INC COM
VIRT,22.56,Range Bound,"instrument=VIRT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.27%,"237,385",-.06,22.30,23.25,7,1,22.78,22.87,22.19,25.72,19.98,"138,447,360",VIRTU FINANCIAL INC COM CL A
VIPS,14.48,Downtrend,"instrument=VIPS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+8.06%,"13,242,640",+1.08,14.44,14.50,10,13,13.96,14.50,13.63,30.72,12.015,"581,642,200",VIPSHOPS HOLDINGS LTD ADR
VICR,7.92,Downtrend,"instrument=VICR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.41%,"63,816",-.28,5.92,7.94,0,4,8.33,8.37,7.85,17.72,8.07,"38,791,696",VICOR CORP COM
VICL,.345,Range Bound,"instrument=VICL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.14%,"222,050",+.0039,.100,.376,28,110,.360,.3999,.341,1.550,.338,"91,524,527",VICAL INC COM
VIAV,5.44,Downtrend,"instrument=VIAV
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.73%,"1,685,167",-.04,5.06,5.64,7,7,5.52,5.59,5.33,8.027744,4.99,"237,324,500",VIAVI SOLUTIONS INC COM
VGGL,.2312,N/A,"instrument=VGGL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-10.18%,"46,455",-.0262,.1050,.2790,3,19,.2600,.2600,.2300,4.2400,.2000,"25,141,030",VIGGLE INC COM
VEND,.185,N/A,"instrument=VEND
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+6.32%,"41,676",+.011,.180,.190,"5,000","5,000",.174,.193,.174,.750,.080,"26,949,115",FRESH HEALTHY VENDING INTL COM
VEEV,25.36,Range Bound,"instrument=VEEV
trend=[null, RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED]
headPointer=9
separatorPointer=9
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.52%,"831,138",+.13,25.20,25.36,4,1,25.57,25.88,24.935,33.10,22.11,"132,995,576",VEEVA SYSTEMS INC COM
VEDL,4.91,Range Bound,"instrument=VEDL
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.80%,"279,953",-.09,4.74,4.96,1,1,4.98,5.02,4.76,14.43,4.59,"741,251,220",VEDANTA LTD ADR
VECO,17.12,Downtrend,"instrument=VECO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.36%,"732,704",+.23,14.20,20.05,1,1,17.02,17.30,16.80,34.45,16.54,"40,943,204",VEECO INSTRUMENTS INC COM
VDTH,8.09,N/A,"instrument=VDTH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.37%,"100,839",-.37,6.26,8.17,0,3,8.49,8.78,7.92,13.49,7.51,0,VIDEOCON D2H LTD ADR
VDSI,15.90,Range Bound,"instrument=VDSI
trend=[null, RED, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.72%,"487,564",+.57,15.16,16.51,3,20,15.38,15.93,15.26,35.00,15.00,"39,827,034",VASCO DATA SECURITY INTL COM
VCYT,6.20,Downtrend,"instrument=VCYT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+6.90%,"100,591",+.40,4.44,7.71,1,0,5.85,6.92,5.85,12.47,4.59,"27,665,229",VERACYTE INC COM
VCRA,13.77,Uptrend,"instrument=VCRA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.34%,"212,686",-.33,11.42,16.14,1,1,14.22,14.35,13.33,14.61,8.90,"26,205,328",VOCERA COMMUNICATIONS INC COM
VCEL,2.21,Range Bound,"instrument=VCEL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.78%,"57,866",-.04,1.85,2.78,2,3,2.20,2.35,2.15,4.346,1.69,"23,789,219",VERICEL CORPORATION COM
VBLT,3.31,Downtrend,"instrument=VBLT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.65%,"156,401",-.09,3.22,4.98,1,3,3.23,3.77,3.16,17.0236,3.09,"19,957,852",VASCULAR BIOGENICS LTD ORD
VASC,29.62,Downtrend,"instrument=VASC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.58%,"113,366",+.17,21.24,44.99,0,3,29.42,30.305,29.37,40.33,25.41,"17,343,725",VASCULAR SOLUTIONS INC COM
VALE,2.37,Downtrend,"instrument=VALE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.69%,"30,533,264",-.17,2.36,2.58,5,150,2.55,2.56,2.30,9.14,2.52,"5,153,374,900",VALE S.A. ADR
UVSP,20.26,Range Bound,"instrument=UVSP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"86,481",0,18.70,23.76,2,1,20.44,20.44,20.02,21.19,18.31,"19,525,644",UNIVEST CORP OF PA COM
UUUU,2.12,Range Bound,"instrument=UUUU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.78%,"393,838",-.13,2.07,2.15,1,1,2.29,2.34,2.06,5.60,1.84,"45,243,224",ENERGY FUELS INC COM
UTSI,2.23,Downtrend,"instrument=UTSI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.72%,"58,974",+.08,2.12,2.61,4,1,2.15,2.25,2.14,3.06,1.5999,"38,148,076",UT STARCOM HOLDINGS CORP ORD
UTIW,7.06,Range Bound,"instrument=UTIW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.28%,"1,477,454",+.02,7.04,7.06,50,64,7.07,7.08,7.05,14.1787,4.40,"106,081,706",UTI WORLDWIDE COM
UTEK,18.09,Range Bound,"instrument=UTEK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.42%,"281,514",-.26,17.67,18.10,4,0,18.48,18.68,17.75,21.00,13.97,"26,431,971",ULTRATECH INC COM
USMN,.043,N/A,"instrument=USMN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-18.10%,"34,400",-.0095,.010,.055,"10,000","10,000",.0462,.0482,.043,.850,.0353,"12,316,438",U.S. RARE EARTH MINERALS INC COM
USDP,5.88,N/A,"instrument=USDP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.26%,"75,960",-.46,4.84,9.10,0,2,6.45,6.5099,5.80,15.38,6.00,"20,862,090",USD PARTNERS LP COM
USAT,2.94,Range Bound,"instrument=USAT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.03%,"227,799",+.03,2.90,3.05,10,2,2.93,2.95,2.8801,3.52,1.55,"35,889,519",USA TECHNOLOGIES INC COM
USAK,15.35,N/A,"instrument=USAK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.35%,"69,095",-.21,12.73,18.02,1,1,15.65,15.92,15.0466,32.14,14.93,"10,144,208",USA TRUCK INC COM
USAC,9.89,Downtrend,"instrument=USAC
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.94%,"307,212",-.30,9.89,11.55,10,1,10.21,10.41,9.41,24.30,10.08,"51,641,598",USA COMPRESSION PARTNERS LP COM UNITS
URRE,.47,Uptrend,"instrument=URRE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.08%,"137,677",-.01,.46,.52,1,1,.499,.50,.461,1.95,.35,"51,724,833",URANIUM RES INC COM
URBN,22.05,Range Bound,"instrument=URBN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.96%,"1,699,818",+.21,20.96,22.04,1,1,22.16,22.71,21.69,47.25,19.26,"117,321,204",URBAN OUTFITTERS INC COM
UPOT,.04,N/A,"instrument=UPOT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+33.78%,"178,000",+.0101,.02,.04,"20,000","10,000",.0299,.04,.02882,.63,.011,"140,881,970",INDIE GROWERS ASSOCIATION COM
UNXL,.4300,Downtrend,"instrument=UNXL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+7.18%,"692,632",+.0288,.2184,.6049,0,22,.4000,.4366,.4000,8.5000,.3515,"19,562,599",UNI-PIXEL INC COM
UNVR,14.68,Downtrend,"instrument=UNVR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.33%,"240,999",-.35,14.67,26.09,0,5,15.14,15.34,14.31,27.75,14.80,"137,957,960",UNIVAR INC COM
UNTD,10.76,Range Bound,"instrument=UNTD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.09%,"97,040",-.23,9.00,12.61,50,1,11.07,11.07,10.72,18.15,9.50,"14,818,359",UNITED ONLINE INC COM
UNIS,.6447,Uptrend,"instrument=UNIS
trend=[null, GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-7.57%,"1,607,046",-.0528,.6100,.7200,165,40,.7198,.7509,.6352,4.9000,.4200,"139,246,950",UNILIFE CORP COM
UMPQ,14.81,Range Bound,"instrument=UMPQ
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.30%,"2,233,323",+.19,14.72,14.81,3,3,14.74,14.835,14.56,18.92,14.47,"220,217,030",UMPQUA HOLDINGS CORP COM
ULUR,.2000,N/A,"instrument=ULUR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"78,154",0,.1901,.2500,"5,000","2,500",.2000,.2100,.2000,.9100,.0852,"29,194,183",ULURU INC COM
ULTR,.0937,N/A,"instrument=ULTR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.30%,"135,441",-.0063,.0100,.1800,1,227,.1247,.1289,.0900,2.0400,.0800,"140,729,490",ULTRAPETROL LTD COM
UIHC,16.07,Range Bound,"instrument=UIHC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.37%,"122,898",-.06,13.33,18.54,1,2,16.46,16.46,15.66,28.43,12.12,"21,527,817",UNITED INSURANCE HOLDINGS CORP COM
UHLN,.1900,N/A,"instrument=UHLN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-9.48%,"235,626",-.0199,.1900,.2250,"5,000","2,500",.2300,.2300,.1850,1.0500,.1100,"58,162,669",US HIGHLAND INC COM
UGSI,.0880,N/A,"instrument=UGSI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+10.00%,"72,559",+.008,.0800,.0880,"10,000","10,000",.0820,.0880,.0750,.1200,.0465,0,UNDERGROUND SOLUTIONS INC COM
UEPS,11.88,Downtrend,"instrument=UEPS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.97%,"335,188",+.23,9.84,13.93,1,1,11.88,12.03,11.59,21.48,11.37,"47,322,702",NET 1 UEPS TECHNOLOGIES INC COM
UEEC,.0700,N/A,"instrument=UEEC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"70,382",0,.0608,.0700,"10,000","10,000",.0700,.0700,.0650,.1100,.0550,"147,553,410",UNITED HEALTH PRODUCTS INC COM
