Quote on 1/12/16 15:59:08

NYSE AMEX
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
PTN,.5800,N/A,"instrument=PTN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.32%,"193,290",-.0199,.5600,.6300,17,10,.5900,.6000,.5800,1.5800,.5900,"68,030,008",PALATIN TECHNOLOGIES INC COM
PTX,2.51,Range Bound,"instrument=PTX
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.18%,"622,266",-.03,2.14,3.30,1,4,2.59,2.67,2.41,12.88,1.91,"61,057,293",PERNIX THERAPEUTICS HLDG INC COM
PUDA,.0001,N/A,"instrument=PUDA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"2,450",0,<empty>,<empty>,<empty>,<empty>,.0001,.0001,.0001,.0100,.00001,"30,022,856",PUDA COAL INC COM
PW,4.33,N/A,"instrument=PW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.83%,"1,815",+.078,4.22,4.47,1,1,4.1973,4.33,4.1973,9.94,3.8401,"1,742,688",POWER REIT UNIT
PZG,1.0295,N/A,"instrument=PZG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.95%,"22,765",-.0205,1.0100,1.3000,7,18,1.0500,1.1200,1.0201,2.0900,.9300,"8,518,791",PARAMOUNT GOLD NEV CORP COM
QBC,<empty>,N/A,"instrument=QBC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,CUBIC ENERGY INC COM
QMM,<empty>,N/A,"instrument=QMM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,QUATERRA RESOURCES COM
QPSA,<empty>,N/A,"instrument=QPSA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,"MEETME, INC."
RAE,<empty>,N/A,"instrument=RAE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
RAP,<empty>,N/A,"instrument=RAP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
RBY,.0310,Downtrend,"instrument=RBY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.0310,.0312,0,0,0,0,0,1.3500,.0308,"394,928,250",RUBICON MINERALS CORP COM
RCG,.82,N/A,"instrument=RCG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,.82,.84,10,2,0,0,0,1.39,.74,"4,463,967",RENN FUND INC COM
REE,.1423,Downtrend,"instrument=REE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.26%,"107,561",-.0079,.1300,.1600,5,240,.1520,.1520,.1400,1.0600,.1500,"52,941,880",RARE ELEMENT RE LTD COM
RFA,<empty>,N/A,"instrument=RFA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,BlackRock Investment Quality Municipal Trust
RIC,3.33,Uptrend,"instrument=RIC
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.35%,"256,637",-.08,3.02,3.69,1,1,3.44,3.47,3.29,3.75,2.27,"58,067,000",RICHMONT MINES INC COM
RIF,18.29,N/A,"instrument=RIF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.03%,"26,439",-.19,17.64,18.70,15,14,18.58,18.59,18.22,22.69,17.44,"7,651,507",RMR REAL ESTATE INCOME FUND ETF
RNJ,<empty>,N/A,"instrument=RNJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,BlackRock New Jersey Investment Quality Municipal Trust Inc.
RNN,.3255,N/A,"instrument=RNN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.42%,"706,191",-.0047,.3150,.3798,1,51,.3312,.3498,.3200,.9489,.3300,"180,747,120",REXAHN PHARMACEUTICALS INC COM
RNY,<empty>,N/A,"instrument=RNY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,BlackRock New York Investment Quality Municipal Trust Inc. (The)
ROX,1.2200,N/A,"instrument=ROX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.83%,"185,442",+.01,1.1800,1.2500,2,1,1.2000,1.2200,1.1800,1.8326,1.0300,"160,034,460",CASTLE BRANDS INC COM
RPC,<empty>,N/A,"instrument=RPC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,RADIENT PHARMACEUTICALS CORP COM
RPI,<empty>,N/A,"instrument=RPI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,ROBERTS REALTY INVESTORS INC N/C 02/02/15 00489F106
RTK,2.40,Downtrend,"instrument=RTK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.41%,"87,538",-.01,2.37,2.43,1,1,2.42,2.50,2.26,14.40,2.40,"23,010,618",RENTECH INC COM
RVP,2.87,N/A,"instrument=RVP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.37%,"1,096",-.04,2.87,4.86,0,5,2.8399,2.87,2.8399,5.70,2.7034,"27,891,874",RETRACTABLE TECHNOLOGIES INC COM
RVR,<empty>,N/A,"instrument=RVR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,WHITE RIVER CAPITAL INC CSH MRG $22.03/SHR 2/15/2013
RWC,3.75,N/A,"instrument=RWC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.54%,"19,781",+.02,3.11,4.47,1,1,3.75,3.91,3.71,6.75,2.97,"13,718,396",RELM WIRELESS CORP. COM
SA,7.48,Range Bound,"instrument=SA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.67%,"1,060,478",-.71,7.36,7.48,1,1,8.05,8.052,7.39,9.89,3.31,"52,092,626",SEABRIDGE GOLD INC COM
SAL,34.00,N/A,"instrument=SAL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,32.06,35.35,1,1,0,0,0,34.44,26.505,"2,733,576",SALISBURY BANCORP INC COM
SBI,10.32,N/A,"instrument=SBI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.78%,"27,718",+.08,10.10,10.35,16,0,10.2692,10.32,10.21,10.71,9.52,"14,076,914",WESTERN ASSET INTERMEDIATE MUN CLOSED END FUND
SCEpB,22.64,N/A,"instrument=SCEpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.07%,"1,095",+.46,22.21,22.78,8,0,22.6068,22.74,22.6068,24.71,20.85,0,SOUTHERN CALIF EDISON CO PFD 4.08% CALLABLE
SCEpC,23.50,N/A,"instrument=SCEpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,400,-.0001,22.80,25.25,0,1,23.50,23.50,23.50,25.81,20.67,0,SOUTHERN CALIF EDISON CO PFD 4.24% CALLABLE
SCEpD,24.50,N/A,"instrument=SCEpD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.04%,100,+.4899,24.01,24.49,0,8,24.50,24.50,24.50,26.30,21.8401,0,SOUTHERN CALIF EDISON CO PFD 4.32% CALLABLE
SCEpE,24.95,N/A,"instrument=SCEpE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.68%,512,-.4258,24.91,25.72,1,1,25.00,25.00,24.95,27.39,23.08,0,SOUTHERN CALIF EDISON CO PFD 4.78% CALLABLE
SDOpA,<empty>,N/A,"instrument=SDOpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SAN DIEGO GAS & ELEC CO PFD 5% CALLABLE
SDOpB,<empty>,N/A,"instrument=SDOpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SAN DIEGO GAS & ELEC CO PFD 4.50% CALLABLE
SDOpC,<empty>,N/A,"instrument=SDOpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SAN DIEGO GAS & ELEC CO PFD 4.40% CALLABLE
SDOpH,<empty>,N/A,"instrument=SDOpH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SAN DIEGO GAS & ELEC CO PFD $1.82 CALLABLE
SEB,2625.25,N/A,"instrument=SEB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.29%,592,-7.64,2351.00,2832.89,10,2,2652.00,2672.00,2535.0001,4640.00,2525.36,"1,170,550",SEABOARD CORP DEL
SED,0,N/A,"instrument=SED
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,0,0,0,0,0,0,0,0,0,0,SED INTERNATIONAL HLDGS INC COM
SGA,38.15,N/A,"instrument=SGA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.30%,"7,595",+1.22,37.41,38.34,1,5,37.16,38.63,37.02,48.085,33.53,"5,811,678",SAGA COMMUNICATIONS INC CLASS A COM
SGB,14.1715,N/A,"instrument=SGB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.47%,751,-.3585,14.17,14.89,1,3,14.171,14.1715,14.171,16.40,12.8308,"2,547,837",SOUTHWEST GEORGIA FINL CORP COM
SGS,0,N/A,"instrument=SGS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,0,0,0,0,0,0,0,0,0,0,"Stream Global Services, Inc"
SGS/U,<empty>,N/A,"instrument=SGS/U
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,"STREAM GLOBAL SERVICES, INC UNITS"
SGS/WS,<empty>,N/A,"instrument=SGS/WS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,STREAM GLOBAL SERVICES INC
SHZ,0,N/A,"instrument=SHZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,0,0,0,0,0,0,0,0,0,0,CHINA SHEN ZHOU MINGING & INC COM
SIF,8.10,N/A,"instrument=SIF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.74%,"3,862",-.06,7.77,8.25,2,1,7.92,8.15,7.88,30.69,7.75,"5,448,007",SIFCO INDS INC COM
SIHI,0,N/A,"instrument=SIHI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SINOHUB INC COM
SILU,<empty>,N/A,"instrument=SILU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SPROTT RESOURCE LENDING CORP COM
SIM,6.19,Range Bound,"instrument=SIM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.66%,"8,212",+.101,4.66,6.40,1,0,6.14,6.19,5.93,9.69,5.99,"165,903,070",GRUPO SIMEC S A DE C V ADR
SLI,33.37,N/A,"instrument=SLI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.21%,"3,415",+.07,32.73,33.37,1,8,32.34,33.50,32.13,44.7833,30.14,"3,961,000",SL INDS INC COM
SNT,<empty>,N/A,"instrument=SNT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,"SENESCO TECHNOLOGIES, INC COM"
SOQ,0,N/A,"instrument=SOQ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-100.00%,0,-.01,0,0,0,0,0,0,0,0,0,0,SONDE RESOURCES CORP ORD
SSE,.6002,Downtrend,"instrument=SSE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-24.98%,"1,847,742",-.1998,.6001,.6001,0,10,.8299,.8299,.4604,6.3000,.8000,"56,746,769",SEVENTY SEVEN ENERGY INC COM
SSN,.4900,Range Bound,"instrument=SSN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-18.35%,"154,526",-.1101,.4731,.6110,0,2,.6000,.6099,.4136,2.8000,.3701,"14,189,171",SAMSON OIL + GAS LIMITED ADR
SSY,.8601,N/A,"instrument=SSY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.52%,"27,682",-.06,.5000,1.7900,10,1,.9200,.9201,.8600,2.0100,.8500,"9,443,408",SUNLINK HEALTH SYSTEMS INC COM
STS,6.63,Range Bound,"instrument=STS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.13%,"5,704",-.076,6.62,6.98,0,49,6.72,6.72,6.60,8.89,6.70,"16,718,064",SUPREME INDS INC CL A
SUF,<empty>,N/A,"instrument=SUF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,SULPHCO INC COM
SVT,8.0001,N/A,"instrument=SVT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.45%,"2,763",+.1143,6.80,12.50,1,1,7.88,8.018,7.88,8.95,5.62,"2,438,209",SERVOTRONICS INC COM
TA,8.00,Downtrend,"instrument=TA
trend=[null, GREEN_OVER_RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",0.00%,"300,215",0,7.57,9.42,17,1,8.04,8.27,7.86,18.10,7.87,"38,397,018",TRAVEL CENTERS OF AMERICA COM
TAT,.93,Downtrend,"instrument=TAT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.00%,"84,037",-.07,.93,2.49,0,5,1.02,1.02,.92,6.18,.9801,"41,011,990",TRANSATLANTIC PETROLEUM LTD ORD BMG899821133
TBV,<empty>,N/A,"instrument=TBV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,TIENS BIOTECH GROUP USA INC CSH MRG $1.72/SH 8/12/11
TCX,19.18,Range Bound,"instrument=TCX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.24%,"58,553",-.44,15.91,22.70,1,1,19.73,19.89,19.18,32.23,17.29,"10,727,380",TUCOWS INC COM
TF,0,N/A,"instrument=TF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,0,<empty>,0,.0001,0,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,THAI CAPITAL FD COM
TGB,.2599,Downtrend,"instrument=TGB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.19%,"415,738",-.0232,.2501,.3400,50,5,.2800,.2840,.2540,1.0200,.2800,"221,808,640",TASEKO MINES LTD COM
TGC,.1037,N/A,"instrument=TGC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-11.74%,"75,811",-.0138,.0701,.1487,8,50,.1100,.1155,.1001,.5800,.0790,"60,842,413",TENGASCO INC. COM  (NEW)
THM,.1952,Range Bound,"instrument=THM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.66%,"107,664",-.0185,.1601,.3100,3,2,.2380,.2380,.1900,.6200,.1821,"116,313,638",INTL TOWER HILL MINES LTD COM
TIK,4.23,N/A,"instrument=TIK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.15%,"23,750",-.2299,3.95,5.00,3,7,4.50,4.50,4.10,6.6509,3.82,"3,256,887",TEL-INSTRUMENT ELECTR CORP COM
TIS,29.16,Range Bound,"instrument=TIS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.44%,"91,548",-.13,25.00,33.51,6,1,29.29,29.7525,27.81,32.50,21.423,"10,268,891",ORCHIDS PAPER PRODUCTS CO COM
TIV,<empty>,N/A,"instrument=TIV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,TRI-VALLEY CORP N/C 2-87 FORMERLY TRI-VALLEY O&G
TLB/WS,<empty>,N/A,"instrument=TLB/WS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,TALBOT INC REMOVE WORTHLESS 10/8/12
TLR,.1416,N/A,"instrument=TLR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-25.47%,"35,720",-.0484,.1100,.2900,2,2,.1900,.1900,.1416,.7999,.1602,"13,331,945",TIMBERLINE RESOURCES CORP COM
TMP,53.82,Range Bound,"instrument=TMP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.47%,"28,920",+.25,53.46,53.88,3,6,54.00,54.00,53.00,63.48,49.05,"14,901,276",TOMPKINS FINANCIAL CORPORATION COM
TOF,3.55,N/A,"instrument=TOF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-12.02%,"4,902",-.485,3.50,3.65,1,10,3.7001,3.72,3.55,7.17,3.53,"5,153,706",TOFUTTI BRANDS INC COM
TPI,.1368,Downtrend,"instrument=TPI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.66%,"139,807",-.0082,.1140,.2700,50,1,.1400,.1400,.1200,.7500,.1400,"29,432,791",TIANYIN PHARMACEUTICAL CO INC COM
TPLM,.5316,Range Bound,"instrument=TPLM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.97%,"448,443",-.0398,.4950,.6300,80,100,.6300,.6300,.5200,6.4900,.5000,"75,713,104",TRIANGLE PETROLEUM CORP COM
TRE,<empty>,N/A,"instrument=TRE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Tanzanian Royalty Exploration Corporation Common Stock
TRT,2.74,N/A,"instrument=TRT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.48%,900,+.04,2.30,4.99,2,1,2.70,2.74,2.70,3.47,2.09,"3,513,055",TRIO TECH INTERNATIONAL COM
TSH,<empty>,N/A,"instrument=TSH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,TECHE HOLDING CO 1.162:1 EXC 6/2/14 450828108
TWO,8.14,Range Bound,"instrument=TWO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.85%,"5,287,503",-.07,8.11,8.15,2,1,8.24,8.27,8.01,11.00,7.80,"364,055,180",TWO HARBORS INVESTMENT CORP REIT
